"74,50,53,25,25,42737"
"74,50,52,25,25,42763"
"74,50,53,25,25,42788"
"73,50,53,25,25,42814"
"74,50,53,25,25,42840"
"73,50,53,25,25,42865"
"73,50,53,25,25,42891"
"73,50,53,25,25,42917"
"74,50,52,25,25,42942"
"74,50,53,25,25,42968"
"74,50,52,25,25,42993"
"74,50,52,25,25,43019"
"74,50,53,25,25,43045"
"73,50,52,25,25,43070"
"73,50,52,25,25,43096"
"74,50,53,25,25,43122"
"73,50,53,25,25,43147"
"73,50,52,25,25,43173"
"74,50,52,25,25,43198"
"74,50,53,25,25,43224"
"74,50,53,25,25,43250"
"73,50,53,25,25,43275"
"73,50,53,25,25,43301"
"73,50,53,25,25,43327"
"73,50,53,25,25,43352"
"73,50,53,25,25,43378"
"74,50,53,25,25,43403"
"74,50,53,25,25,43429"
"74,50,52,25,25,43455"
"73,50,53,25,25,43480"
"73,50,53,25,25,43506"
"73,50,52,25,25,43532"
"74,50,53,25,25,43557"
"74,50,53,25,25,43583"
"74,50,53,25,25,43609"
"74,50,52,25,25,43634"
"74,50,53,25,25,43660"
"74,50,53,25,25,43685"
"74,50,53,25,25,43711"
"73,50,53,25,25,43737"
"74,50,52,25,25,43762"
"74,50,52,25,25,43788"
"74,50,53,25,25,43814"
"74,50,52,25,25,43839"
"74,50,53,25,25,43865"
"74,50,53,25,25,43890"
"74,50,53,25,25,43916"
"74,50,53,25,25,43942"
"74,50,53,25,25,43967"
"73,50,53,25,25,43993"
"73,50,52,25,25,44019"
"73,50,53,25,25,44044"
"73,50,53,25,25,44070"
"74,50,53,25,25,44095"
"74,50,53,25,25,44121"
"74,50,53,25,25,44147"
"74,50,53,25,25,44172"
"74,50,52,25,25,44198"
"73,50,53,25,25,44224"
"73,50,53,25,25,44249"
"73,50,52,25,25,44275"
"73,50,53,25,25,44300"
"74,50,53,25,25,44326"
"73,50,53,25,25,44352"
"73,50,52,25,25,44377"
"73,50,52,25,25,44403"
"73,50,53,25,25,44429"
"74,50,53,25,25,44454"
"74,50,53,25,25,44480"
"74,50,52,25,25,44505"
"74,50,52,25,25,44531"
"74,50,52,25,25,44557"
"73,50,52,25,25,44582"
"74,50,53,25,25,44608"
"73,50,53,25,25,44634"
"70,49,52,25,25,44659"
"70,49,52,25,25,44685"
"68,49,52,25,25,44710"
"66,49,52,25,25,44736"
"63,49,52,25,25,44762"
"61,49,52,25,25,44787"
"61,48,51,25,25,44813"
"60,49,51,25,25,44839"
"61,49,52,25,25,44864"
"63,49,52,25,25,44890"
"64,49,52,25,25,44915"
"65,49,52,25,25,44941"
"68,49,52,25,25,44967"
"70,49,52,25,25,44992"
"73,49,52,25,25,45018"
"72,49,52,25,25,45044"
"72,49,52,25,25,45069"
"72,49,52,25,25,45095"
"71,49,52,25,25,45120"
"70,49,52,25,25,45146"
"76,50,54,25,25,45172"
"145,55,65,25,25,45197"
"239,69,164,25,25,45224"
"315,180,356,25,25,45252"
"424,347,506,25,25,45280"
"544,490,620,25,25,45309"
"629,589,698,25,25,45338"
"667,624,725,25,25,45367"
"682,636,736,25,25,45395"
"704,658,749,25,25,45424"
"731,688,773,25,25,45453"
"754,710,789,25,25,45482"
"774,734,806,25,25,45511"
"796,760,826,25,25,45539"
"822,790,847,25,25,45568"
"844,818,868,25,25,45597"
"864,839,883,25,-25,45626"
"879,855,895,25,-25,45652"
"893,871,908,0,0,45682"
"905,883,918,0,0,45709"
"914,893,926,0,0,45736"
"922,901,933,0,0,45762"
"928,907,938,0,0,45789"
"933,912,941,0,0,45816"
"937,916,944,0,0,45842"
"940,919,948,0,0,45869"
"944,923,950,0,0,45896"
"948,927,952,0,0,45922"
"952,930,955,0,0,45949"
"955,935,959,0,0,45976"
"959,939,962,0,0,46002"
"963,943,965,0,0,46029"
"968,948,969,0,0,46056"
"972,952,971,0,0,46082"
"976,955,974,0,0,46109"
"978,957,975,0,0,46136"
"979,957,975,0,0,46162"
"977,955,974,0,0,46189"
"975,953,971,0,0,46216"
"972,949,968,0,0,46242"
"967,942,963,0,0,46269"
"960,933,956,0,0,46296"
"952,922,947,0,0,46322"
"944,910,937,0,0,46349"
"938,902,928,0,0,46376"
"934,897,924,0,0,46402"
"931,897,925,0,0,46429"
"930,901,929,0,0,46456"
"929,904,932,0,0,46482"
"928,902,930,0,0,46509"
"923,896,924,0,0,46536"
"915,882,911,0,0,46562"
"902,862,892,0,0,46589"
"882,837,871,0,0,46616"
"860,814,853,0,0,46642"
"843,799,843,0,0,46669"
"829,786,836,0,0,46699"
"817,772,825,0,0,46730"
"803,751,806,0,0,46760"
"773,717,781,0,0,46790"
"726,670,750,0,0,46820"
"668,604,701,0,0,46850"
"573,511,639,0,0,46881"
"377,339,531,0,0,46911"
"273,178,388,0,0,46941"
"232,153,367,0,0,46971"
"204,103,319,0,0,47001"
"169,79,274,0,0,47032"
"153,70,223,0,0,47061"
"109,60,126,0,0,47090"
"65,52,59,0,0,47119"
"58,50,53,0,0,47146"
"60,50,53,0,0,47173"
"61,49,53,0,0,47200"
"61,50,53,0,0,47227"
"63,50,53,0,0,47255"
"61,50,53,0,0,47282"
"59,50,53,0,0,47309"
"60,49,53,0,0,47336"
"58,49,53,0,0,47363"
"56,49,53,0,0,47390"
"55,49,53,0,0,47417"
"57,50,53,0,0,47444"
"57,49,53,0,0,47471"
"56,49,53,0,0,47498"
"57,49,53,0,0,47525"
"57,49,53,0,0,47552"
"57,49,52,0,0,47580"
"57,49,53,0,0,47607"
"57,49,53,0,0,47634"
"57,49,53,0,0,47661"
"57,49,53,0,0,47688"
"57,49,53,0,0,47715"
"57,49,53,0,0,47742"
"57,49,53,0,0,47769"
"57,49,53,0,0,47796"
"57,49,53,0,0,47823"
"57,49,53,0,0,47850"
"57,49,53,0,0,47878"
"57,49,53,0,0,47905"
"57,49,53,0,0,47932"
"57,49,53,0,0,47959"
"57,49,53,0,0,47986"
"57,49,53,0,0,48013"
"57,49,53,0,0,48040"
"57,49,53,0,0,48067"
"57,49,53,0,0,48094"
"57,49,53,0,0,48121"
"57,49,53,0,0,48148"
"57,49,52,0,0,48175"
"57,49,53,0,0,48203"
"57,49,53,0,0,48230"
"57,49,53,0,0,48257"
"57,49,53,0,0,48284"
"57,49,53,0,0,48311"
"56,49,52,0,0,48338"
"57,49,53,0,0,48365"
"57,49,53,0,0,48392"
"56,49,53,0,0,48419"
"57,49,53,0,0,48446"
"57,49,52,0,0,48473"
"57,49,53,0,0,48500"
"57,49,53,0,0,48528"
"56,49,53,0,0,48555"
"57,49,53,0,0,48582"
""
